date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:19:52	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:19:53%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPad/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPad/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:53	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:19:54%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPad/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPad/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:54	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:19:55%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPad/landscape_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPad/landscape_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:54	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:19:55%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:55	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:19:56%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:56	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:19:57%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/portrait_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/portrait_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:56	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:19:57%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:57	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:19:58%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/landscape_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/landscape_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:58	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:19:59%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/landscape_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadAir2/landscape_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:58	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:19:59%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:59	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:00%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:19:59	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:00%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/portrait_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/portrait_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:00	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:01%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:00	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:01%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/landscape_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/landscape_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:01	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:02%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/landscape_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPadPro/landscape_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:02	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:02%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:02	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:03%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:03	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:04%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/portrait_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/portrait_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:03	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:04%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:04	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:05%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/landscape_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/landscape_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:05	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:06%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/landscape_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6/landscape_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:05	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:06%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:06	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:07%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:06	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:08%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/portrait_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/portrait_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:07	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:08%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:08	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:09%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/landscape_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/landscape_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:08	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:09%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/landscape_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Plus/landscape_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:09	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:10%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:10	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:11%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:10	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:11%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/portrait_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/portrait_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:11	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:12%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/portrait_pink.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/portrait_pink.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:11	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:13%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:12	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:13%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/landscape_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/landscape_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:13	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:14%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/landscape_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/landscape_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:13	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:14%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/landscape_pink.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhoneSE/landscape_pink.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:14	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:15%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone5/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone5/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:14	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:15%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone5/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone5/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:15	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:16%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone5/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone5/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:15	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:16%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone5/landscape_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone5/landscape_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:16	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:17%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Lumia930/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Lumia930/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:16	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:17%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Lumia930/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Lumia930/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:17	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:18%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Lumia930/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Lumia930/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:17	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:19%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Lumia930/landscape_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Lumia930/landscape_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:18	78400/78400	---M--	200	added ('OK')	image/png	etag:%225af414a6-13240%22	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:20	77979/77979	---M--	200	added ('OK')	image/png	etag:%225af414ae-1309b%22	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:20	96581/96581	---M--	200	added ('OK')	image/png	etag:%225af414ab-17945%22	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook/portrait_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook/portrait_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:21	41439/41439	---M--	200	added ('OK')	image/png	etag:%225af414b2-a1df%22	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook2015/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook2015/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:21	40394/40394	---M--	200	added ('OK')	image/png	etag:%225af414b7-9dca%22	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook2015/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook2015/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:22	56132/56132	---M--	200	added ('OK')	image/png	etag:%225af414b5-db44%22	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook2015/portrait_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Macbook2015/portrait_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:23	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:23%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/SamsungTV/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/SamsungTV/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:23	130849/130849	---M--	200	added ('OK')	image/png	etag:%225af414be-1ff21%22	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/MacbookPro/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/MacbookPro/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:24	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:25%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Surface/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Surface/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:24	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:25%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Hand/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Hand/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:25	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:26%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Hand/portrait_white.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone6Hand/portrait_white.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:25	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:27%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7Hand/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7Hand/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:26	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:27%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7Hand_2/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7Hand_2/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:26	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:27%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Chromebook/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/Chromebook/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:27	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:28%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/HtcOneM8/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/HtcOneM8/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:28	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:29%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/HtcOneM8/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/HtcOneM8/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:28	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:29%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/HuaweiP8/portrait_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/HuaweiP8/portrait_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:29	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:30%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/HuaweiP8/landscape_gold.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/HuaweiP8/landscape_gold.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:29	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:30%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/SurfacePro3/landscape_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/SurfacePro3/landscape_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:30	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:31%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/SurfaceStudio/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/SurfaceStudio/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
22:20:31	162/162	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2013%20Feb%202021%2020:20:32%20GMT	https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/portrait_black.png	D:/Web_sites/1/d19m59y37dris4.cloudfront.net/foliou/2-0-0/device-mockups/iPhone7/portrait_black.png	(from https://d19m59y37dris4.cloudfront.net/foliou/2-0-0/css/device-mockups.min.css)
